https://duepublico.uni-due.de/api/v1/classifications/destatis#070	https://w3id.org/kim/hochschulfaechersystematik/n06
https://duepublico.uni-due.de/api/v1/classifications/destatis#100	https://w3id.org/kim/hochschulfaechersystematik/n1
https://duepublico.uni-due.de/api/v1/classifications/destatis#1000	https://w3id.org/kim/hochschulfaechersystematik/n07
https://duepublico.uni-due.de/api/v1/classifications/destatis#1050	https://w3id.org/kim/hochschulfaechersystematik/n067
https://duepublico.uni-due.de/api/v1/classifications/destatis#1080	https://w3id.org/kim/hochschulfaechersystematik/n07
https://duepublico.uni-due.de/api/v1/classifications/destatis#1800	https://w3id.org/kim/hochschulfaechersystematik/n33
https://duepublico.uni-due.de/api/v1/classifications/destatis#1801	https://w3id.org/kim/hochschulfaechersystematik/n33
https://duepublico.uni-due.de/api/v1/classifications/destatis#1820	https://w3id.org/kim/hochschulfaechersystematik/n321
https://duepublico.uni-due.de/api/v1/classifications/destatis#2210	https://w3id.org/kim/hochschulfaechersystematik/n030
https://duepublico.uni-due.de/api/v1/classifications/destatis#230	https://w3id.org/kim/hochschulfaechersystematik/n25
https://duepublico.uni-due.de/api/v1/classifications/destatis#2330	https://w3id.org/kim/hochschulfaechersystematik/n149
https://duepublico.uni-due.de/api/v1/classifications/destatis#235	https://w3id.org/kim/hochschulfaechersystematik/n25
https://duepublico.uni-due.de/api/v1/classifications/destatis#290	https://w3id.org/kim/hochschulfaechersystematik/n30
https://duepublico.uni-due.de/api/v1/classifications/destatis#2915	https://w3id.org/kim/hochschulfaechersystematik/n30
https://duepublico.uni-due.de/api/v1/classifications/destatis#2940	https://w3id.org/kim/hochschulfaechersystematik/n30
https://duepublico.uni-due.de/api/v1/classifications/destatis#2960	https://w3id.org/kim/hochschulfaechersystematik/n021
https://duepublico.uni-due.de/api/v1/classifications/destatis#4737	https://w3id.org/kim/hochschulfaechersystematik/n5
https://duepublico.uni-due.de/api/v1/classifications/destatis#6780	https://w3id.org/kim/hochschulfaechersystematik/n305
https://duepublico.uni-due.de/api/v1/classifications/destatis#7960	https://w3id.org/kim/hochschulfaechersystematik/n287
https://duepublico.uni-due.de/api/v1/classifications/destatis#9000	https://w3id.org/kim/hochschulfaechersystematik/n06
https://duepublico.uni-due.de/api/v1/classifications/destatis#04	https://w3id.org/kim/hochschulfaechersystematik/n4
https://duepublico.uni-due.de/api/v1/classifications/destatis#040	https://w3id.org/kim/hochschulfaechersystematik/n04
https://duepublico.uni-due.de/api/v1/classifications/destatis#0500	https://w3id.org/kim/hochschulfaechersystematik/n05
https://duepublico.uni-due.de/api/v1/classifications/destatis#1040	https://w3id.org/kim/hochschulfaechersystematik/n271
https://duepublico.uni-due.de/api/v1/classifications/destatis#1803	https://w3id.org/kim/hochschulfaechersystematik/n115
https://duepublico.uni-due.de/api/v1/classifications/destatis#1806	https://w3id.org/kim/hochschulfaechersystematik/n190
https://duepublico.uni-due.de/api/v1/classifications/destatis#2300	https://w3id.org/kim/hochschulfaechersystematik/n25
https://duepublico.uni-due.de/api/v1/classifications/destatis#2935	https://w3id.org/kim/hochschulfaechersystematik/n277
https://duepublico.uni-due.de/api/v1/classifications/destatis#3400	https://w3id.org/kim/hochschulfaechersystematik/n37
https://duepublico.uni-due.de/api/v1/classifications/destatis#3690	https://w3id.org/kim/hochschulfaechersystematik/n014
https://duepublico.uni-due.de/api/v1/classifications/destatis#370	https://w3id.org/kim/hochschulfaechersystematik/n40
https://duepublico.uni-due.de/api/v1/classifications/destatis#4000	https://w3id.org/kim/hochschulfaechersystematik/n026
https://duepublico.uni-due.de/api/v1/classifications/destatis#4250	https://w3id.org/kim/hochschulfaechersystematik/n44
https://duepublico.uni-due.de/api/v1/classifications/destatis#4457	https://w3id.org/kim/hochschulfaechersystematik/n234
